,Player,Team,DYAR,DVOA,Targets,Yards,EfYds,TD,Catch_rate,Year,Yds
3239,D.Nelson,BUF,96,15.50%,47,,417,3,66%,2010,353
3240,B.Stokley,SEA,92,16.70%,43,,388,0,72%,2010,354
3241,A.Caldwell,CIN,91,16.80%,37,,385,0,68%,2010,345
3242,S.Ajirotutu,SD,91,39.80%,23,,275,2,57%,2010,262
3243,A.Brown,PIT,58,27.20%,19,,204,0,84%,2010,167
3244,J.Hill,JAC,56,22.30%,21,,213,1,52%,2010,248
3245,D.Alexander,STL,44,1.40%,37,,320,1,54%,2010,306
3246,B.Tate,NE,41,-0.50%,46,,332,3,52%,2010,432
3247,G.Camarillo,MIN,37,2.40%,33,,258,1,61%,2010,240
3248,J.Cribbs,CLE,37,-0.30%,39,,301,1,59%,2010,292
3249,S.Rice,MIN,36,-1.70%,42,,319,2,40%,2010,280
3250,R.Davis,CHI,35,21.30%,13,,137,1,69%,2010,84
3251,M.Spurlock,TB,25,-2.60%,33,,243,2,52%,2010,250
3252,B.Finneran,ATL,25,-3.20%,31,,256,3,61%,2010,166
3253,D.Thomas,DEN,25,-4.40%,39,,278,2,56%,2010,283
3254,A.Randle El,PIT,23,-5.10%,39,,282,0,56%,2010,254
3255,L.Naanee,SD,21,-6.70%,46,,323,1,50%,2010,371
3256,N.Roosevelt,BUF,20,2.00%,17,,140,0,53%,2010,139
3257,D.Williams,TEN,18,-3.70%,28,,195,0,57%,2010,219
3258,S.Stroughter,TB,10,-9.20%,39,,260,0,64%,2010,248
3259,S.Hurd,DAL,7,-9.00%,23,,178,0,61%,2010,120
3260,D.Clowney,CAR,7,-6.40%,16,,107,0,44%,2010,124
3261,B.Robiskie,CLE,5,-11.20%,49,,315,3,59%,2010,310
3262,R.Cooper,PHI,5,-9.10%,18,,114,1,39%,2010,116
3263,R.Wallace,MIA,4,-6.40%,10,,62,0,60%,2010,62
3264,M.Clayton,STL,4,-11.50%,42,,278,2,55%,2010,306
3265,J.Gage,TEN,3,-11.90%,43,,278,1,47%,2010,266
3266,D.Anderson,HOU,2,-11.40%,18,,117,0,61%,2010,117
3267,C.Davis,SD,-2,-13.40%,39,,230,1,54%,2010,259
3268,D.Zeigler,SF,-6,-18.30%,15,,78,0,60%,2010,98
3269,M.Moore,MIA,-12,-21.30%,19,,95,1,32%,2010,128
3270,T.Copper,KC,-14,-18.90%,28,,165,0,64%,2010,157
3271,P.Parker,TB,-15,-30.40%,10,,48,0,50%,2010,49
3272,C.Hall,PHI,-16,-24.00%,18,,91,1,61%,2010,115
3273,D.Hagan,NYG,-16,-17.50%,43,,254,1,58%,2010,231
3274,J.Edelman,NE,-17,-29.10%,14,,59,0,50%,2010,86
3275,D.McCluster,KC,-17,-18.50%,39,,212,1,54%,2010,209
3276,T.Underwood,JAC,-18,-23.00%,22,,114,0,36%,2010,111
3277,B.James,IND,-21,-35.90%,11,,42,0,55%,2010,40
3278,R.Williams,WAS,-23,-29.00%,18,,79,0,44%,2010,109
3279,V.Tucker,KC,-23,-28.60%,19,,83,1,32%,2010,114
3280,S.Williams,ARI,-27,-26.60%,23,,119,0,39%,2010,101
3281,K.Osgood,JAC,-29,-35.70%,16,,59,1,38%,2010,60
3282,C.Chambers,KC,-30,-21.40%,43,,236,1,51%,2010,213
3283,D.Aromashodu,CHI,-31,-29.10%,24,,108,0,42%,2010,149
3284,M.Gilyard,STL,-38,-44.00%,16,,42,0,38%,2010,63
3285,G.Lewis,MIN,-40,-26.60%,37,,172,0,46%,2010,197
3286,G.Tate,SEA,-41,-26.40%,40,,184,0,55%,2010,230
3287,M.Komar,ARI,-44,-38.30%,22,,75,0,55%,2010,117
3288,T.Ginn,SF,-60,-35.50%,35,,126,1,34%,2010,163
3289,D.Jones,BUF,-74,-34.90%,41,,162,1,44%,2010,213
3290,J.L.Higgins,OAK,-83,-46.70%,30,,76,0,33%,2010,103
3291,J.Galloway,WAS,-84,-42.50%,37,,105,0,32%,2010,173
3292,A.Roberts,ARI,-99,-39.00%,49,,160,2,49%,2010,307
3293,B.Johnson,DET,-109,-41.10%,49,,151,0,37%,2010,210
3294,C.Johnson,DET,570,31.90%,158,,"1,881",16,61%,2011,"1,680"
3295,J.Nelson,GB,517,52.50%,96,,"1,408",15,71%,2011,"1,263"
3296,V.Cruz,NYG,455,32.00%,129,,"1,502",9,64%,2011,"1,536"
3297,W.Welker,NE,451,20.40%,173,,"1,775",9,71%,2011,"1,569"
3298,M.Wallace,PIT,399,31.40%,113,,"1,326",8,64%,2011,"1,193"
3299,M.Colston,NO,390,33.90%,107,,"1,257",8,75%,2011,"1,143"
3300,M.Floyd,SD,351,51.40%,70,,963,5,61%,2011,856
3301,L.Robinson,DAL,327,40.10%,81,,988,11,67%,2011,858
3302,A.J.Green,CIN,284,16.90%,115,,"1,197",7,57%,2011,"1,057"
3303,L.Fitzgerald,ARI,278,9.70%,154,,"1,422",8,52%,2011,"1,411"
3304,G.Jennings,GB,275,20.50%,101,,"1,082",9,66%,2011,949
3305,H.Nicks,NYG,274,12.90%,133,,"1,280",7,57%,2011,"1,192"
3306,D.Bryant,DAL,262,20.50%,103,,"1,030",9,61%,2011,931
3307,V.Jackson,SD,259,15.70%,115,,"1,124",9,52%,2011,"1,106"
3308,S.Smith,CAR,239,12.20%,129,,"1,138",7,61%,2011,"1,395"
3309,L.Moore,NO,234,25.80%,73,,842,8,71%,2011,627
3310,J.Jones,GB,234,41.10%,55,,699,7,69%,2011,635
3311,B.Marshall,MIA,226,7.40%,143,,"1,251",6,57%,2011,"1,227"
3312,R.White,ATL,219,2.70%,180,,"1,481",8,56%,2011,"1,296"
3313,R.Meachem,NO,208,30.80%,60,,697,6,67%,2011,620
3314,A.Brown,PIT,204,9.10%,124,,"1,064",2,56%,2011,"1,108"
3315,J.Maclin,PHI,186,12.20%,97,,885,5,65%,2011,859
3316,A.Boldin,BAL,184,8.60%,106,,979,3,54%,2011,887
3317,T.Smith,BAL,180,11.30%,96,,876,7,53%,2011,851
3318,D.Baldwin,SEA,174,14.20%,86,,781,4,59%,2011,788
3319,J.Jones,ATL,165,9.90%,95,,836,8,57%,2011,959
3320,N.Washington,TEN,163,5.20%,121,,981,7,61%,2011,"1,023"
3321,M.Crabtree,SF,154,4.90%,114,,944,4,64%,2011,880
3322,P.Harvin,MIN,145,3.00%,121,,970,6,72%,2011,961
3323,B.LaFell,CAR,144,22.30%,56,,549,3,64%,2011,614
3324,R.Wayne,IND,143,1.20%,131,,"1,054",4,57%,2011,960
3325,M.Austin,DAL,139,11.30%,73,,676,7,59%,2011,579
3326,J.Gaffney,WAS,138,2.60%,115,,942,5,59%,2011,948
3327,S.Johnson,BUF,138,0.00%,134,,"1,087",7,57%,2011,"1,004"
3328,D.Bowe,KC,136,-0.50%,141,,"1,112",5,57%,2011,"1,159"
3329,D.Driver,GB,132,17.10%,56,,556,6,66%,2011,445
3330,B.Hartline,MIA,132,11.70%,66,,635,1,53%,2011,549
3331,J.Cribbs,CLE,130,11.90%,67,,622,4,61%,2011,518
3332,D.Jackson,PHI,129,3.20%,104,,850,4,56%,2011,961
3333,D.Heyward-Bey,OAK,129,1.70%,115,,917,4,56%,2011,975
3334,D.Branch,NE,129,5.30%,90,,774,5,57%,2011,702
3335,D.Nelson,BUF,122,3.30%,98,,802,5,62%,2011,658
3336,D.Briscoe,TB,121,16.60%,51,,517,6,69%,2011,387
3337,A.Johnson,HOU,118,17.20%,51,,495,2,65%,2011,492
3338,J.Knox,CHI,116,9.20%,69,,602,2,54%,2011,729
3339,P.Parker,TB,106,8.20%,65,,569,3,63%,2011,551
3340,D.Henderson,NO,105,14.70%,50,,465,2,64%,2011,503
3341,S.Breaston,KC,100,0.70%,98,,760,2,62%,2011,785
3342,M.Jenkins,MIN,96,10.20%,55,,485,3,69%,2011,468
3343,R.Williams,CHI,96,6.40%,63,,549,2,59%,2011,507
3344,J.Avant,PHI,92,2.10%,81,,642,1,64%,2011,680
3345,K.Walter,HOU,91,6.70%,59,,518,3,66%,2011,474
3346,D.Moore,OAK,74,-0.70%,76,,613,5,43%,2011,618
3347,T.Young,DET,70,-2.30%,85,,649,6,56%,2011,607
3348,N.Burleson,DET,60,-5.70%,110,,788,3,66%,2011,757
3349,P.Burress,NYJ,56,-5.50%,96,,719,8,47%,2011,612
3350,J.Simpson,CIN,48,-6.70%,105,,719,4,48%,2011,725
3351,S.Rice,SEA,45,-3.10%,59,,451,2,58%,2011,485
3352,M.Manningham,NYG,44,-5.60%,77,,571,4,51%,2011,523
3353,J.Jones,HOU,42,-4.50%,64,,475,2,50%,2011,515
3354,S.Holmes,NYJ,38,-8.00%,101,,722,8,50%,2011,654
3355,D.Thomas,DEN,37,-5.90%,70,,499,4,46%,2011,551
3356,H.Douglas,ATL,35,-4.90%,62,,424,1,63%,2011,498
3357,B.Obomanu,SEA,32,-5.90%,61,,434,2,61%,2011,436
3358,A.Benn,TB,22,-7.00%,51,,348,3,59%,2011,441
3359,J.Hill,JAC,15,-9.30%,55,,374,4,45%,2011,367
3360,E.Doucet,ARI,12,-11.10%,97,,630,5,56%,2011,689
3361,B.Lloyd,DEN,9,-11.90%,147,,944,5,48%,2011,966
3362,B.Gibson,STL,7,-11.30%,71,,457,1,51%,2011,431
3363,H.Ward,PIT,3,-12.00%,63,,419,2,73%,2011,381
3364,E.Decker,DEN,2,-12.40%,98,,625,8,46%,2011,613
3365,J.Dillard,JAC,2,-12.20%,50,,324,1,58%,2011,292
3366,D.Alexander,STL,1,-12.40%,60,,401,2,43%,2011,431
3367,A.Collie,IND,-9,-13.80%,97,,606,1,56%,2011,514
3368,G.Tate,SEA,-10,-14.80%,60,,355,3,62%,2011,385
3369,L.Naanee,CAR,-16,-15.50%,76,,432,1,58%,2011,483
3370,D.Sanzenbache,CHI,-22,-17.90%,54,,304,3,50%,2011,276
3371,A.Roberts,ARI,-22,-15.50%,97,,610,2,53%,2011,586
3372,A.Caldwell,CIN,-27,-17.90%,67,,381,3,55%,2011,317
3373,D.Williams,TEN,-34,-17.40%,93,,531,5,48%,2011,592
3374,S.Moss,WAS,-41,-18.20%,96,,545,4,48%,2011,584
3375,P.Garcon,IND,-48,-17.10%,134,,805,6,52%,2011,950
3376,M.Williams,TB,-58,-18.40%,124,,727,3,52%,2011,773
3377,L.Hawkins,TEN,-60,-23.10%,76,,381,1,62%,2011,472
3378,D.Hester,CHI,-70,-29.60%,56,,233,1,46%,2011,367
3379,M.Massoquoi,CLE,-77,-26.00%,74,,356,2,42%,2011,384
3380,D.Bess,MIA,-79,-24.80%,86,,412,3,59%,2011,537
3381,G.Little,CLE,-92,-22.00%,121,,664,2,51%,2011,701
3382,J.Baldwin,KC,-105,-38.90%,53,,171,1,40%,2011,254
3383,E.Royal,DEN,-128,-45.20%,50,,131,1,38%,2011,155
3384,M.Thomas,JAC,-156,-34.20%,92,,358,1,48%,2011,408
3385,D.Aromashodu,MIN,-166,-38.00%,84,,287,1,31%,2011,468
3386,R.Cobb,GB,127,42.10%,31,,376,1,81%,2011,375
3387,K.Britt,TEN,97,34.10%,26,,310,3,65%,2011,290
3388,C.Schilens,OAK,72,14.50%,34,,322,2,68%,2011,271
3389,J.Morgan,SF,72,32.40%,20,,236,1,75%,2011,220
3390,J.Norwood,CLE,69,12.00%,34,,331,1,68%,2011,268
3391,J.Cotchery,PIT,63,12.80%,31,,296,2,55%,2011,240
3392,P.Crayton,SD,57,8.40%,34,,305,1,68%,2011,248
3393,K.Williams,SF,56,10.40%,31,,280,3,65%,2011,241
3394,V.Brown,SD,46,1.90%,40,,326,2,48%,2011,329
3395,E.Bennett,CHI,42,1.00%,43,,316,1,56%,2011,381
3396,N.Roosevelt,BUF,32,3.40%,26,,212,1,62%,2011,257
3397,R.Cooper,PHI,32,-1.00%,35,,270,1,46%,2011,315
3398,D.Stallworth,WAS,32,-1.70%,37,,281,2,59%,2011,309
3399,T.Copper,KC,30,20.30%,12,,120,0,67%,2011,114
3400,J.Ford,OAK,27,-2.30%,33,,257,1,58%,2011,279
3401,D.Hagan,BUF,24,-5.70%,42,,311,1,57%,2011,252
3402,A.Hawkins,CIN,23,-3.00%,34,,233,0,68%,2011,263
3403,M.Willis,DEN,22,-4.60%,36,,261,1,50%,2011,267
3404,L.Hankerson,WAS,21,1.10%,20,,159,0,65%,2011,163
3405,M.Williams,SEA,21,-5.90%,38,,289,1,47%,2011,236
3406,C.Ochocinco,NE,19,-4.90%,32,,230,1,47%,2011,276
3407,E.Sanders,PIT,15,-7.90%,43,,282,2,51%,2011,288
3408,T.J.Houshmandzadeh,OAK,14,-2.00%,19,,130,1,58%,2011,146
3409,P.Turner,NYJ,12,-2.00%,15,,108,1,53%,2011,96
3410,D.Avery,TEN,10,-2.50%,11,,93,1,27%,2011,45
3411,E.Weems,ATL,9,-4.40%,14,,98,0,79%,2011,90
3412,J.Kerley,NYJ,6,-11.20%,47,,315,1,62%,2011,314
3413,T.Ginn,SF,5,-10.60%,33,,215,0,58%,2011,220
3414,L.Murphy,OAK,2,-11.80%,33,,206,0,45%,2011,241
3415,B.Johnson,HOU,1,-12.20%,13,,85,1,54%,2011,91
3416,S.Smith,PHI,-5,-16.00%,20,,111,1,55%,2011,124
3417,C.West,JAC,-9,-16.90%,27,,150,2,48%,2011,163
3418,D.Anderson,HOU,-9,-20.20%,16,,85,1,44%,2011,79
3419,K.Ogletree,DAL,-13,-19.00%,26,,145,0,58%,2011,173
3420,S.Hurd,CHI,-15,-26.10%,15,,69,0,53%,2011,109
3421,R.Martin,BUF,-17,-25.50%,16,,81,0,44%,2011,82
3422,G.Camarillo,MIN,-22,-25.10%,24,,110,0,38%,2011,121
3423,K.Colbert,KC,-28,-43.80%,12,,32,0,75%,2011,89
3424,R.Barden,NYG,-29,-32.10%,19,,78,0,47%,2011,94
3425,L.Williams,BAL,-34,-45.70%,12,,33,0,33%,2011,46
3426,C.Shorts,JAC,-37,-54.30%,11,,18,1,18%,2011,30
3427,A.Pettis,STL,-39,-22.80%,48,,251,0,56%,2011,256
3428,K.Osgood,JAC,-39,-59.70%,11,,10,0,45%,2011,42
3429,C.Hall,PHI,-40,-70.00%,9,,-2,1,33%,2011,20
3430,B.Edwards,SF,-40,-27.40%,34,,164,0,44%,2011,181
3431,B.Smith,BUF,-41,-25.50%,42,,198,1,55%,2011,240
3432,J.Urban,KC,-44,-56.70%,13,,17,1,31%,2011,35
3433,M.Mariani,TEN,-54,-68.00%,12,,0,0,42%,2011,24
3434,C.Gates,MIA,-55,-74.80%,12,,-9,0,17%,2011,19
3435,D.Mason,HOU,-56,-32.40%,35,,148,0,54%,2011,170
3436,G.Salas,STL,-64,-36.00%,38,,128,0,71%,2011,265
3437,A.Armstrong,WAS,-67,-45.70%,27,,66,2,26%,2011,103
3438,B.Berrian,MIN,-72,-54.50%,23,,34,0,30%,2011,91
3439,T.Austin,WAS,-81,-51.60%,26,,49,0,46%,2011,137
3440,M.Sims-Walker,JAC,-81,-43.60%,33,,94,0,36%,2011,150
3441,D.Jones,BUF,-86,-36.40%,46,,167,1,50%,2011,231
3442,L.Evans,BAL,-113,-67.40%,26,,1,0,15%,2011,74
3443,C.Johnson,DET,451,14.70%,203,,"2,008",5,60%,2012,"1,964"
3444,A.Johnson,HOU,415,19.60%,163,,"1,659",4,69%,2012,"1,598"
3445,D.Thomas,DEN,399,21.40%,141,,"1,539",10,67%,2012,"1,430"
3446,E.Decker,DEN,397,27.20%,123,,"1,397",13,69%,2012,"1,071"
3447,L.Moore,NO,366,31.30%,104,,"1,217",6,63%,2012,"1,041"
3448,M.Crabtree,SF,344,21.90%,127,,"1,318",9,68%,2012,"1,113"
3449,M.Colston,NO,338,19.80%,130,,"1,346",10,64%,2012,"1,154"
3450,D.Bryant,DAL,336,18.30%,138,,"1,379",12,67%,2012,"1,382"
3451,R.White,ATL,334,16.30%,143,,"1,431",7,64%,2012,"1,351"
3452,M.Floyd,SD,324,36.00%,84,,"1,022",5,67%,2012,814
3453,J.Jones,ATL,300,16.00%,129,,"1,293",10,61%,2012,"1,198"
3454,R.Cobb,GB,300,24.00%,104,,"1,107",8,77%,2012,954
3455,J.Jones,GB,287,22.50%,98,,"1,087",14,65%,2012,784
3456,S.Rice,SEA,271,29.70%,82,,920,7,62%,2012,751
3457,D.Alexander,SD,265,41.70%,62,,789,7,60%,2012,658
3458,V.Jackson,TB,264,10.50%,147,,"1,317",8,49%,2012,"1,384"
3459,J.Nelson,GB,257,30.70%,73,,862,7,67%,2012,745
3460,W.Welker,NE,254,6.10%,175,,"1,476",6,67%,2012,"1,354"
3461,G.Tate,SEA,250,31.70%,70,,828,7,69%,2012,702
3462,B.Stokley,DEN,234,37.40%,59,,725,5,76%,2012,544
3463,B.Gibson,STL,232,23.40%,82,,866,5,62%,2012,691
3464,A.J.Green,CIN,215,4.10%,164,,"1,357",11,59%,2012,"1,350"
3465,B.Marshall,CHI,198,0.10%,195,,"1,563",11,61%,2012,"1,506"
3466,D.Hixon,NYG,179,23.60%,59,,665,2,66%,2012,567
3467,S.Smith,CAR,178,4.00%,138,,"1,133",4,53%,2012,"1,174"
3468,T.Y.Hilton,IND,159,10.80%,90,,784,7,56%,2012,861
3469,V.Cruz,NYG,156,1.30%,143,,"1,144",10,60%,2012,"1,092"
3470,B.Lloyd,NE,156,1.80%,130,,"1,108",4,57%,2012,911
3471,C.Shorts,JAC,149,5.30%,105,,897,7,52%,2012,979
3472,M.Austin,DAL,148,3.30%,119,,964,6,55%,2012,943
3473,A.Boldin,BAL,145,3.40%,112,,946,4,58%,2012,921
3474,B.Hartline,MIA,143,0.60%,131,,"1,092",1,56%,2012,"1,083"
3475,E.Sanders,PIT,128,9.60%,74,,658,1,59%,2012,624
3476,P.Harvin,MIN,124,4.60%,86,,768,3,73%,2012,670
3477,S.Moss,WAS,120,11.70%,63,,576,8,67%,2012,575
3478,T.Smith,BAL,118,0.70%,110,,898,8,45%,2012,855
3479,M.Williams,TB,114,-1.40%,126,,991,9,50%,2012,996
3480,P.Garcon,WAS,114,8.20%,68,,614,4,66%,2012,640
3481,J.Avant,PHI,112,6.80%,77,,635,0,70%,2012,635
3482,L.Hankerson,WAS,105,11.70%,57,,506,3,67%,2012,543
3483,R.Wayne,IND,93,-6.80%,196,,"1,427",5,55%,2012,"1,350"
3484,S.Johnson,BUF,91,-4.70%,148,,"1,070",6,53%,2012,"1,046"
3485,B.LaFell,CAR,90,2.80%,76,,606,4,58%,2012,677
3486,A.Brown,PIT,88,-1.80%,106,,789,4,63%,2012,790
3487,K.Walter,HOU,82,2.40%,68,,565,2,60%,2012,518
3488,D.Bowe,KC,80,-4.10%,114,,884,3,52%,2012,801
3489,R.Moss,SF,78,6.80%,50,,442,3,56%,2012,434
3490,C.Givens,STL,77,0.00%,80,,608,3,53%,2012,698
3491,D.Bess,MIA,73,-3.70%,105,,772,1,58%,2012,783
3492,K.Ogletree,DAL,72,4.60%,55,,447,4,58%,2012,436
3493,J.Gordon,CLE,67,-3.60%,95,,698,5,53%,2012,797
3494,T.Young,DET,66,2.40%,56,,457,4,59%,2012,383
3495,N.Washington,TEN,65,-3.10%,90,,653,4,51%,2012,748
3496,R.Streater,OAK,63,-1.80%,75,,566,3,52%,2012,584
3497,J.Maclin,PHI,61,-6.40%,121,,885,7,56%,2012,856
3498,H.Nicks,NYG,57,-5.80%,100,,765,3,53%,2012,692
3499,A.Roberts,ARI,55,-6.50%,114,,799,5,56%,2012,764
3500,J.Jones,BAL,54,0.40%,55,,417,1,55%,2012,406
3501,E.Bennett,CHI,51,0.40%,49,,390,2,59%,2012,375
3502,D.Baldwin,SEA,47,0.00%,50,,374,3,58%,2012,366
3503,D.Heyward-Bey,OAK,47,-5.30%,80,,589,5,51%,2012,606
3504,M.Manningham,SF,46,-2.30%,57,,430,1,74%,2012,451
3505,D.Amendola,STL,41,-7.60%,101,,726,3,62%,2012,679
3506,G.Jennings,GB,38,-5.20%,62,,473,4,58%,2012,366
3507,J.Kerley,NYJ,36,-8.10%,97,,690,2,59%,2012,832
3508,G.Little,CLE,36,-7.60%,93,,635,4,58%,2012,639
3509,J.Morgan,WAS,32,-6.90%,74,,496,2,65%,2012,510
3510,D.Jones,BUF,29,-7.20%,67,,479,4,61%,2012,443
3511,T.Underwood,TB,24,-7.00%,55,,374,2,51%,2012,425
3512,A.Hawkins,CIN,21,-9.20%,80,,520,4,64%,2012,533
3513,M.Floyd,ARI,15,-10.30%,86,,546,2,52%,2012,562
3514,D.Jackson,PHI,14,-10.60%,88,,573,2,51%,2012,700
3515,D.Moore,OAK,2,-12.40%,114,,762,7,45%,2012,741
3516,M.Jenkins,MIN,-3,-13.20%,72,,448,2,56%,2012,449
3517,K.Wright,TEN,-14,-14.40%,104,,635,4,62%,2012,627
3518,H.Douglas,ATL,-18,-16.60%,59,,345,1,64%,2012,395
3519,J.Blackmon,JAC,-24,-15.00%,132,,795,5,48%,2012,865
3520,T.J.Graham,BUF,-35,-20.60%,58,,305,1,53%,2012,322
3521,M.Wallace,PIT,-44,-17.40%,119,,705,8,54%,2012,833
3522,D.McCluster,KC,-46,-21.10%,76,,378,1,68%,2012,452
3523,J.Simpson,MIN,-49,-24.30%,51,,270,0,51%,2012,274
3524,D.Avery,IND,-61,-19.00%,125,,694,3,48%,2012,781
3525,K.Britt,TEN,-77,-23.60%,90,,456,4,50%,2012,583
3526,E.Doucet,ARI,-102,-38.70%,53,,168,0,53%,2012,207
3527,L.Murphy,CAR,-114,-37.20%,62,,209,1,42%,2012,339
3528,L.Fitzgerald,ARI,-137,-23.80%,156,,803,4,46%,2012,798
3529,J.Morgan,NO,136,65.00%,21,,343,3,48%,2012,379
3530,R.Broyles,DET,128,38.70%,32,,393,2,69%,2012,310
3531,A.Robinson,WAS,99,51.40%,19,,273,3,58%,2012,237
3532,R.Randle,NYG,80,16.40%,32,,343,3,59%,2012,298
3533,A.Jeffery,CHI,72,6.80%,48,,408,3,50%,2012,367
3534,R.Barden,NYG,63,22.30%,21,,241,0,67%,2012,220
3535,J.Edelman,NE,59,10.30%,32,,297,3,66%,2012,235
3536,M.Sanu,CIN,52,13.80%,25,,238,4,64%,2012,154
3537,A.Pettis,STL,52,0.60%,48,,391,4,63%,2012,261
3538,J.Wright,MIN,48,4.40%,36,,301,2,61%,2012,310
3539,L.Jean,HOU,45,33.50%,12,,147,1,50%,2012,151
3540,D.Johnson,PHI,43,5.80%,31,,255,0,61%,2012,256
3541,M.Spurlock,JAC,43,6.90%,29,,240,1,79%,2012,200
3542,D.Williams,TEN,37,-2.50%,45,,346,0,67%,2012,324
3543,S.Holmes,NYJ,35,-2.80%,41,,342,1,49%,2012,272
3544,J.Cotchery,PIT,33,2.90%,27,,225,0,63%,2012,205
3545,B.Smith,BUF,33,6.80%,22,,186,2,64%,2012,152
3546,T.Benjamin,CLE,32,-1.50%,37,,278,2,49%,2012,298
3547,D.Hagan,OAK,30,-1.90%,36,,270,0,56%,2012,259
3548,K.Williams,SF,29,2.60%,22,,197,1,64%,2012,212
3549,D.Harris,DAL,29,-1.20%,31,,245,1,55%,2012,222
3550,M.Jones,CIN,29,-2.10%,32,,262,1,56%,2012,201
3551,D.Aromashodu,MIN,28,3.50%,22,,183,0,50%,2012,182
3552,M.Moore,MIA,27,18.30%,11,,109,1,55%,2012,116
3553,C.Schilens,NYJ,23,-5.60%,41,,299,2,68%,2012,294
3554,T.Doss,BAL,22,5.40%,17,,134,1,41%,2012,123
3555,R.Matthews,MIA,19,-1.50%,20,,170,0,55%,2012,151
3556,B.Tate,CIN,13,-6.20%,25,,179,1,52%,2012,211
3557,D.Driver,GB,13,-0.50%,13,,103,2,62%,2012,77
3558,L.Brazill,IND,10,-6.50%,24,,151,1,46%,2012,186
3559,R.Meachem,SD,1,-12.30%,32,,206,2,44%,2012,207
3560,T.Copper,KC,0,-12.40%,12,,75,0,67%,2012,79
3561,M.Massoquoi,CLE,-2,-13.40%,33,,206,0,52%,2012,254
3562,R.Whalen,CIN,-2,-15.00%,12,,73,0,58%,2012,53
3563,J.Gaffney,MIA,-3,-16.80%,10,,58,0,40%,2012,68
3564,K.Durham,DET,-4,-14.90%,21,,133,1,38%,2012,125
3565,D.Branch,NE,-4,-14.30%,29,,191,0,55%,2012,145
3566,N.Burleson,DET,-5,-14.00%,43,,270,2,63%,2012,240
3567,B.Edwards,NYJ,-7,-15.10%,36,,238,1,50%,2012,199
3568,J.Cooper,CLE,-8,-18.30%,18,,100,0,44%,2012,102
3569,C.Beasley,DAL,-9,-17.40%,24,,141,0,63%,2012,128
3570,C.Gates,NYJ,-9,-16.10%,35,,207,0,46%,2012,224
3571,J.Norwood,CLE,-10,-19.80%,19,,93,0,68%,2012,137
3572,S.Hill,NYJ,-11,-15.40%,47,,308,3,45%,2012,252
3573,S.Smith,STL,-14,-19.70%,25,,143,0,56%,2012,131
3574,J.Newsome,KC,-16,-23.50%,16,,93,0,31%,2012,73
3575,J.Cribbs,CLE,-16,-28.80%,12,,56,0,58%,2012,63
3576,S.Breaston,KC,-18,-27.70%,15,,70,0,47%,2012,74
3577,L.Hawkins,TEN,-18,-35.10%,11,,39,0,45%,2012,62
3578,A.Binns,CIN,-19,-18.70%,40,,230,1,60%,2012,278
3579,J.Shipley,JAC,-20,-19.00%,39,,228,1,59%,2012,244
3580,D.Posey,HOU,-26,-36.30%,14,,51,0,43%,2012,87
3581,D.Wylie,KC,-27,-43.70%,12,,31,0,50%,2012,53
3582,B.Quick,STL,-27,-24.90%,27,,140,2,41%,2012,156
3583,S.Burton,MIN,-30,-49.40%,11,,22,1,45%,2012,35
3584,E.Royal,SD,-35,-22.70%,44,,235,1,52%,2012,234
3585,J.Baldwin,KC,-36,-22.90%,47,,234,1,43%,2012,325
3586,R.Cooper,PHI,-38,-22.80%,48,,247,3,48%,2012,248
3587,T.Clemons,JAC,-39,-60.60%,11,,9,0,27%,2012,41
3588,D.Henderson,NO,-48,-25.90%,47,,222,1,47%,2012,316
3589,D.Hester,CHI,-51,-28.70%,40,,182,1,58%,2012,242
3590,M.Willis,DEN,-54,-42.60%,22,,67,0,45%,2012,90
3591,J.Criner,OAK,-60,-36.10%,33,,121,1,48%,2012,151
3592,L.Robinson,JAC,-64,-32.10%,43,,174,0,56%,2012,252
3593,K.Martin,HOU,-77,-47.10%,28,,68,1,36%,2012,85
3594,K.Elliott,JAC,-92,-47.70%,31,,78,0,32%,2012,108
3595,M.Thomas,2TM,-132,-56.80%,40,,48,1,45%,2012,108
3596,D.Thomas,DEN,430,26.50%,142,,"1,529",14,65%,2013,"1,431"
3597,J.Nelson,GB,402,26.70%,127,,"1,422",8,67%,2013,"1,314"
3598,A.Boldin,SF,386,25.80%,129,,"1,388",7,66%,2013,"1,179"
3599,E.Decker,DEN,381,21.30%,136,,"1,476",11,64%,2013,"1,288"
3600,A.Brown,PIT,361,15.00%,167,,"1,596",8,66%,2013,"1,444"
3601,D.Jackson,PHI,358,23.70%,125,,"1,331",9,66%,2013,"1,332"
3602,C.Johnson,DET,347,14.90%,156,,"1,539",12,54%,2013,"1,492"
3603,K.Allen,SD,343,28.20%,104,,"1,188",8,68%,2013,"1,053"
3604,J.Gordon,CLE,336,14.40%,159,,"1,506",9,55%,2013,"1,646"
3605,B.Marshall,CHI,284,9.50%,163,,"1,463",12,61%,2013,"1,295"
3606,M.Jones,CIN,279,32.40%,80,,916,10,64%,2013,712
3607,M.Colston,NO,276,19.50%,110,,"1,106",5,68%,2013,943
3608,D.Baldwin,SEA,274,33.30%,73,,891,5,68%,2013,778
3609,A.Jeffery,CHI,248,8.30%,150,,"1,330",7,59%,2013,"1,421"
3610,E.Royal,SD,238,31.60%,67,,790,8,70%,2013,625
